difficulty,importance,scheduled_duration,category,location,fixed_time,time_difference,real_duration
0.401,0.713,92,work,cafe,23:18,1.3,102.2
0.726,0.325,95,work,home,23:15,1.25,107.9
0.412,0.22,37,study,home,,-1,35.6
0.485,0.373,21,personal,cafe,19:45,10.75,27.1
0.0,0.35,16,errand,home,,-1,9.1
0.44,0.564,117,work,office,,-1,138.4
0.438,0.831,38,health,home,23:18,16.3,46.7
0.42,0.803,82,work,office,,-1,108.4
0.363,0.383,41,personal,store,16:30,3.5,45.4
0.563,0.077,94,social,cafe,,-1,87.8
0.667,0.613,41,work,cafe,,-1,57.5
1.0,0.917,43,health,gym,,-1,102.6
0.491,0.53,11,errand,store,,-1,20.1
0.681,0.618,80,study,home,19:15,0.25,0.0
0.073,0.359,82,personal,home,20:45,2.75,56.4
0.243,0.666,157,social,cafe,18:00,8.0,144.1
0.879,0.684,27,health,gym,14:18,3.3,61.7
0.089,0.407,39,study,cafe,23:15,7.25,42.0
0.23,0.403,55,health,gym,20:18,0.3,0.0
0.485,0.596,48,health,gym,,-1,71.7
0.438,0.508,81,study,office,,-1,99.3
0.524,0.626,34,study,cafe,10:00,4.0,46.0
0.193,0.121,24,errand,outdoor,,-1,42.6
0.589,0.761,93,study,office,,-1,125.2
0.309,0.847,35,health,gym,08:18,1.3,66.6
0.726,0.646,39,health,gym,23:00,7.0,69.8
0.533,0.289,53,study,cafe,22:18,1.3,66.6
0.593,0.542,90,personal,cafe,17:00,4.0,83.8
0.559,0.738,48,study,cafe,,-1,58.4
0.446,0.669,104,work,home,,-1,107.6
0.545,0.435,46,study,cafe,,-1,62.4
0.252,0.685,53,personal,home,,-1,43.4
0.836,0.825,21,health,outdoor,22:15,6.25,53.9
0.661,0.937,43,health,outdoor,18:00,4.0,89.4
0.495,0.639,89,personal,home,19:45,5.75,70.3
0.672,0.54,55,study,home,,-1,63.2
0.381,0.685,77,work,office,,-1,97.3
0.542,0.666,78,study,home,20:00,6.0,83.1
0.599,0.61,114,study,office,23:30,7.5,136.2
0.65,0.672,72,work,home,20:30,2.5,81.4
0.438,0.819,43,errand,outdoor,,-1,62.3
0.272,0.646,21,errand,home,21:18,10.3,24.1
0.474,0.235,47,personal,cafe,21:30,5.5,52.8
0.703,0.551,95,study,home,,-1,109.3
0.588,0.701,78,study,office,,-1,93.2
0.08,0.432,32,errand,home,,-1,25.9
0.19,0.652,62,personal,store,,-1,56.7
0.635,0.307,66,personal,cafe,20:30,8.5,66.2
0.196,0.261,72,personal,store,13:45,7.75,67.9
0.786,0.84,86,work,office,23:00,2.0,139.1
0.357,0.529,64,social,outdoor,,-1,92.8
0.419,0.445,117,work,cafe,,-1,147.8
0.109,0.519,39,errand,home,,-1,27.4
0.854,0.658,65,work,office,,-1,98.5
0.433,0.37,62,work,office,,-1,84.0
0.565,0.443,70,study,home,18:15,0.25,0.0
0.313,0.373,165,social,cafe,,-1,146.9
0.511,0.694,73,study,office,,-1,99.3
0.358,0.587,92,work,home,22:15,1.25,83.1
0.65,0.334,45,study,home,,-1,50.7
0.418,0.723,113,work,office,20:18,3.3,134.4
0.427,0.673,44,personal,cafe,22:45,11.75,52.2
0.898,0.684,44,work,cafe,,-1,71.9
0.368,0.855,112,work,office,,-1,146.2
0.633,0.378,62,study,home,,-1,66.0
0.563,0.864,117,work,office,17:45,2.75,152.1
0.382,0.359,88,work,cafe,22:45,1.75,96.1
0.335,0.676,48,work,home,,-1,49.3
0.591,0.569,108,work,cafe,,-1,121.5
0.705,0.724,66,study,office,23:30,14.5,93.4
0.612,0.651,94,work,home,09:30,1.5,88.3
0.295,0.581,33,errand,outdoor,,-1,51.8
0.527,0.563,35,work,office,13:45,6.75,56.4
1.0,1.0,55,health,gym,22:30,11.5,130.7
0.236,0.361,125,social,cafe,23:45,3.75,118.2
0.651,0.5,49,work,cafe,21:18,14.3,67.8
0.972,0.694,45,work,home,,-1,71.0
0.632,0.293,44,study,cafe,23:18,4.3,59.4
0.549,0.345,30,errand,home,17:00,1.0,30.5
0.048,0.924,23,errand,store,14:30,4.5,28.8
0.658,0.628,90,personal,cafe,,-1,85.8
0.627,0.019,56,study,home,,-1,49.2
0.32,0.575,46,work,home,23:30,2.5,45.9
1.0,0.628,45,work,home,,-1,67.9
0.396,0.344,17,errand,store,20:30,5.5,23.8
0.385,0.295,44,personal,store,22:15,1.25,46.1
0.356,0.444,18,personal,store,,-1,29.1
0.616,0.68,35,work,cafe,20:00,1.0,46.5
0.315,0.384,70,personal,cafe,,-1,68.0
0.422,0.451,102,study,home,23:45,1.75,109.2
0.491,0.466,36,work,cafe,12:00,6.0,44.8
0.384,0.731,26,errand,store,19:15,11.25,31.5
0.13,0.716,27,errand,home,19:15,9.25,22.9
0.369,0.397,17,personal,store,,-1,21.7
0.558,0.869,52,work,cafe,19:30,0.5,59.7
0.31,0.183,17,errand,home,20:15,1.25,12.4
0.645,0.21,114,work,home,23:30,1.5,106.5
0.781,0.701,44,health,home,,-1,59.7
0.599,1.0,38,health,outdoor,,-1,79.6
0.455,0.517,96,work,cafe,20:00,10.0,112.3
0.087,0.674,20,errand,store,,-1,26.1
0.701,0.684,94,study,cafe,21:45,5.75,119.7
0.439,0.314,96,social,cafe,19:18,8.3,111.9
0.237,0.655,75,social,home,17:00,2.0,60.5
0.486,0.479,104,work,office,,-1,118.9
0.524,0.724,41,errand,home,21:00,1.0,35.9
0.773,0.681,53,health,home,21:00,8.0,75.5
0.536,0.912,36,work,home,23:00,1.0,41.7
0.622,0.807,104,work,home,16:00,9.0,126.1
0.47,0.682,51,health,home,22:30,0.5,40.0
0.382,0.868,67,work,cafe,,-1,89.1
0.501,0.511,33,personal,home,,-1,31.0
0.347,0.437,78,personal,home,,-1,64.4
0.325,0.655,38,work,cafe,,-1,51.5
0.191,0.404,90,personal,cafe,,-1,75.6
0.556,0.509,35,work,cafe,,-1,49.9
0.757,0.611,30,work,cafe,,-1,46.5
0.438,0.249,36,work,office,18:18,7.3,55.2
0.0,0.497,28,personal,home,23:30,3.5,20.9
0.65,0.212,92,work,office,,-1,113.7
0.403,0.613,47,study,cafe,,-1,61.1
0.654,0.517,118,work,cafe,22:30,2.5,144.0
0.447,0.487,119,work,home,,-1,129.9
0.878,0.563,119,study,office,12:30,3.5,178.6
0.289,0.513,20,errand,store,,-1,25.6
0.682,0.747,28,health,outdoor,13:45,4.75,54.5
0.0,0.677,45,errand,home,21:00,3.0,31.8
0.535,0.429,125,social,outdoor,,-1,147.3
0.419,0.589,101,work,office,19:18,1.3,109.3
0.193,0.59,37,study,home,,-1,37.9
0.457,0.546,118,work,home,,-1,132.9
0.076,0.243,49,study,home,20:18,6.3,45.1
0.464,0.438,63,work,office,15:15,9.25,86.0
0.338,0.287,41,personal,store,20:45,4.75,42.3
0.307,0.596,14,errand,outdoor,14:00,6.0,33.4
0.127,0.773,33,work,home,17:45,9.75,32.4
0.686,0.222,78,social,home,,-1,73.3
0.446,0.511,138,social,home,18:00,8.0,143.3
0.433,0.425,83,study,home,22:30,14.5,92.4
0.321,0.7,123,social,outdoor,18:18,3.3,148.6
0.167,0.196,23,errand,home,,-1,21.8
0.869,0.653,118,work,home,15:15,6.25,160.3
0.563,0.5,94,study,office,,-1,114.7
0.326,0.546,106,work,home,,-1,112.2
0.774,0.488,52,work,cafe,17:00,3.0,79.6
0.43,0.663,23,personal,home,,-1,17.9
0.696,0.305,37,personal,cafe,23:00,3.0,45.6
0.716,0.62,50,work,cafe,,-1,71.2
0.492,0.611,68,personal,home,22:30,3.5,51.8
0.344,0.74,54,work,office,,-1,68.3
0.171,0.253,45,errand,outdoor,23:15,1.25,59.5
0.629,1.0,61,work,home,,-1,77.8
0.514,0.409,90,work,cafe,22:45,16.75,121.2
0.463,0.749,29,errand,store,,-1,38.6
0.594,0.725,58,work,home,,-1,62.5
0.366,0.131,144,social,outdoor,19:00,1.0,115.0
0.43,0.419,17,errand,store,23:18,15.3,26.3
0.55,0.449,97,work,home,21:15,7.25,98.6
0.456,0.516,69,personal,store,20:45,7.75,68.3
0.511,0.552,27,health,outdoor,16:45,4.75,55.9
0.331,0.194,88,personal,cafe,18:18,1.3,69.2
0.679,1.0,79,work,office,,-1,131.5
0.122,0.074,136,social,outdoor,22:15,4.25,131.7
0.139,0.0,43,personal,cafe,,-1,41.3
0.172,0.216,135,social,cafe,,-1,126.1
0.397,0.43,156,social,outdoor,,-1,186.9
0.585,0.771,25,health,outdoor,,-1,54.2
0.562,0.198,64,social,cafe,,-1,70.8
0.284,0.8,43,health,home,19:45,12.75,47.2
0.435,0.623,30,work,home,,-1,30.1
0.403,0.384,31,errand,store,20:15,5.25,44.2
0.601,0.808,45,study,home,22:30,1.5,56.4
0.329,0.261,87,personal,home,,-1,72.8
0.132,0.578,12,errand,home,,-1,9.7
0.579,0.902,87,work,cafe,23:30,3.5,113.6
0.251,0.453,22,personal,cafe,,-1,28.6
0.412,0.137,160,social,outdoor,23:30,6.5,179.2
1.0,0.936,31,health,outdoor,13:15,6.25,86.7
0.507,0.454,110,social,outdoor,,-1,136.8
0.562,0.591,146,social,outdoor,,-1,171.9
0.607,0.816,60,work,home,22:15,0.25,0.0
0.008,0.223,83,personal,home,22:30,0.5,0.0
0.769,0.498,40,work,cafe,,-1,62.9
0.168,0.15,55,personal,store,,-1,49.2
0.26,0.469,17,personal,cafe,15:18,1.3,18.4
0.533,0.387,12,errand,store,,-1,16.9
0.0,0.699,17,personal,home,,-1,13.5
0.423,0.572,20,personal,home,,-1,18.6
0.384,0.425,78,study,office,,-1,95.5
0.0,0.308,33,errand,store,21:00,6.0,38.2
0.612,0.722,86,work,cafe,12:15,6.25,100.4
0.504,0.093,68,social,cafe,15:00,4.0,72.3
0.646,0.788,120,work,office,,-1,158.6
0.55,0.911,41,health,outdoor,22:18,4.3,77.7
0.656,0.623,16,errand,store,,-1,21.9
0.554,0.68,47,work,cafe,15:45,2.75,57.3
0.65,0.464,49,personal,store,08:45,0.75,49.0
0.621,0.13,69,personal,cafe,,-1,70.0
0.571,0.741,87,work,office,16:45,1.75,108.5
0.0,0.478,83,personal,store,21:45,13.75,61.9
0.421,0.555,49,study,cafe,,-1,57.7
0.763,0.763,105,work,office,23:18,15.3,152.5
0.462,0.454,93,study,home,20:30,3.5,92.4
0.448,0.692,43,health,home,,-1,50.2
0.599,0.002,69,social,home,,-1,62.9
0.601,0.664,48,study,home,16:15,1.25,52.2
0.727,0.741,97,study,home,,-1,115.6
0.369,0.66,73,personal,cafe,,-1,75.8
0.213,0.495,21,personal,cafe,,-1,28.5
0.218,0.539,38,personal,home,,-1,30.6
0.569,0.851,29,health,home,,-1,36.7
0.565,0.288,62,work,office,22:15,1.25,88.5
0.0,0.193,85,personal,home,,-1,53.7
0.458,0.373,89,personal,cafe,11:15,5.25,87.8
0.544,0.0,87,social,outdoor,,-1,100.8
0.624,0.09,95,work,cafe,,-1,102.6
0.221,0.523,176,social,home,11:30,2.5,143.6
0.349,0.073,158,social,cafe,,-1,155.3
0.56,0.358,39,study,cafe,23:18,1.3,45.8
0.385,0.449,31,errand,outdoor,14:15,4.25,49.6
0.445,0.423,49,work,cafe,,-1,63.7
0.849,0.304,44,work,office,23:18,16.3,72.1
0.533,0.637,50,study,office,,-1,66.7
0.481,0.811,105,work,home,,-1,125.9
0.581,0.306,13,errand,store,14:15,7.25,24.3
0.032,0.327,70,social,home,,-1,51.1
0.422,0.663,105,work,home,22:00,0.0,0.0
0.791,0.243,97,study,cafe,,-1,128.0
0.896,0.73,84,study,office,,-1,132.6
0.754,0.623,31,work,home,18:00,2.0,37.7
0.82,0.689,41,work,cafe,,-1,70.6
0.454,0.555,140,social,outdoor,17:00,9.0,175.8
0.284,0.165,58,personal,cafe,,-1,50.5
0.292,0.558,39,personal,cafe,18:45,0.75,43.1
0.72,0.738,23,health,gym,14:15,4.25,54.4
0.27,0.335,111,social,cafe,23:45,1.75,103.9
0.161,0.526,33,personal,home,,-1,27.0
0.487,0.549,67,social,home,19:18,0.3,0.0
0.247,0.353,88,personal,cafe,,-1,82.1
0.533,0.276,54,study,office,,-1,74.2
0.591,0.488,119,work,home,,-1,125.5
0.67,0.037,64,personal,cafe,23:18,12.3,64.3
0.317,0.797,116,social,cafe,16:15,2.25,131.8
0.487,0.399,21,health,outdoor,,-1,49.0
0.358,0.536,68,study,office,,-1,78.6
0.396,0.434,28,personal,store,19:18,1.3,36.7
0.546,0.568,70,work,cafe,,-1,83.8
0.584,0.42,86,personal,home,23:15,14.25,75.7
0.467,0.37,44,errand,outdoor,14:30,2.5,66.2
0.515,0.791,61,work,home,23:15,1.25,62.8
0.39,0.781,100,work,office,,-1,128.0
0.23,0.239,26,errand,outdoor,,-1,45.6
0.632,0.734,35,health,outdoor,21:18,4.3,62.4
0.53,0.656,56,work,office,,-1,72.5
0.393,0.287,90,personal,home,20:00,0.0,0.0
0.757,0.887,54,health,home,15:15,3.25,83.5
0.986,0.667,106,study,office,23:30,1.5,141.1
0.675,0.613,27,errand,store,,-1,34.5
0.4,0.384,83,personal,home,,-1,74.0
0.539,0.893,38,health,gym,22:45,0.75,73.5
0.737,0.334,123,social,outdoor,,-1,170.0
0.551,0.534,118,work,cafe,,-1,143.3
0.734,0.972,33,health,home,,-1,50.2
0.209,0.165,23,errand,home,,-1,18.3
0.331,0.472,67,personal,store,17:18,9.3,67.2
0.241,0.528,16,errand,outdoor,,-1,36.2
0.431,0.023,14,errand,home,,-1,8.9
0.67,0.942,117,work,home,,-1,151.5
0.378,0.526,34,study,cafe,21:18,0.3,32.8
0.791,0.969,50,health,home,,-1,81.9
0.651,0.64,88,study,office,19:15,8.25,109.2
0.369,0.362,74,personal,store,22:30,11.5,73.8
0.262,0.389,55,personal,cafe,,-1,51.1
0.357,0.0,38,errand,outdoor,,-1,53.3
0.624,0.366,61,work,home,,-1,65.2
0.453,0.343,62,personal,home,,-1,57.9
0.257,0.562,76,personal,home,22:45,9.75,62.4
0.417,0.604,103,work,cafe,14:30,1.5,117.1
0.465,0.328,12,errand,outdoor,21:15,0.25,35.1
0.575,0.76,50,health,outdoor,21:45,3.75,89.4
0.254,0.524,54,work,home,12:45,3.75,56.0
0.661,0.537,72,work,cafe,,-1,87.1
0.249,0.571,28,personal,store,,-1,29.8
0.763,0.539,24,health,gym,18:45,0.75,49.2
0.394,0.069,90,social,home,,-1,85.6
0.134,0.391,26,personal,cafe,,-1,26.7
0.522,0.614,76,study,cafe,,-1,91.0
0.578,0.342,81,study,cafe,,-1,95.9
0.269,0.545,30,work,office,12:45,4.75,40.2
0.452,0.512,47,work,office,20:18,13.3,67.0
0.414,0.633,92,study,home,11:18,5.3,99.0
0.601,0.39,99,study,cafe,,-1,110.0
0.576,0.738,125,social,home,20:18,14.3,130.4
0.336,0.61,90,study,cafe,,-1,106.0
0.505,0.507,71,study,cafe,,-1,84.5
0.827,0.588,174,social,home,23:00,1.0,0.0
0.48,0.614,117,work,home,,-1,123.1
0.403,0.162,44,personal,store,21:18,13.3,44.1
0.358,0.707,39,work,home,22:15,1.25,47.8
0.274,0.54,82,work,cafe,,-1,94.4
1.0,0.152,60,personal,home,,-1,66.8
0.471,0.675,80,personal,home,,-1,70.7
0.44,0.781,91,study,home,,-1,97.8
0.767,0.027,109,social,cafe,19:30,3.5,117.6
0.578,0.337,17,personal,cafe,,-1,25.3
0.665,0.75,33,health,outdoor,19:15,6.25,65.7
0.598,0.511,59,health,outdoor,22:00,2.0,96.1
0.504,0.794,52,personal,home,19:00,8.0,45.1
0.686,1.0,41,work,office,,-1,76.5
0.511,0.664,48,personal,cafe,,-1,56.6
0.319,0.412,40,errand,store,12:45,4.75,45.8
0.332,0.48,40,personal,store,19:00,4.0,47.8
0.445,0.261,37,errand,store,17:00,10.0,41.3
0.276,0.536,153,social,outdoor,,-1,166.3
0.0,0.0,34,errand,store,,-1,24.2
0.0,0.262,55,personal,home,15:30,1.5,36.6
0.173,0.148,33,errand,outdoor,,-1,48.1
0.326,0.643,39,health,home,,-1,43.3
0.416,0.63,70,study,cafe,22:18,8.3,78.3
0.271,0.464,37,errand,store,,-1,37.9
0.296,0.268,62,personal,home,20:00,1.0,47.9
0.524,0.498,50,personal,cafe,,-1,55.8
0.273,0.414,87,personal,cafe,23:00,11.0,82.0
0.342,0.604,86,work,office,,-1,97.8
0.504,0.535,93,social,home,13:45,7.75,96.9
0.0,0.328,76,personal,home,21:00,11.0,49.8
0.594,1.0,40,health,outdoor,23:18,1.3,79.2
0.961,0.516,51,health,outdoor,23:30,3.5,112.0
0.187,0.503,26,errand,home,13:18,2.3,21.4
0.243,0.552,36,errand,home,10:18,4.3,28.6
0.582,0.635,57,health,outdoor,,-1,88.4
0.384,0.486,22,errand,home,,-1,15.8
0.828,0.534,114,work,office,,-1,163.1
0.356,0.353,40,personal,home,21:00,9.0,31.1
0.517,0.22,47,health,home,13:00,6.0,59.3
0.745,0.558,19,errand,store,19:18,12.3,31.1
0.801,0.447,94,work,cafe,,-1,129.0
0.108,0.627,49,work,office,21:18,0.3,0.0
0.354,0.456,75,study,cafe,,-1,89.4
0.581,0.569,58,work,home,,-1,59.8
0.552,0.466,92,study,office,19:15,2.25,109.5
0.169,0.356,43,personal,cafe,22:45,2.75,38.4
0.778,0.505,66,study,home,15:15,7.25,84.2
0.894,0.607,47,work,office,19:45,3.75,83.4
0.322,0.673,40,personal,store,,-1,43.6
0.359,0.814,30,study,office,,-1,44.3
0.0,0.477,71,work,home,23:30,2.5,61.4
0.566,0.683,77,work,home,23:00,1.0,75.4
0.599,0.435,39,health,outdoor,21:15,4.25,71.1
0.422,0.307,116,work,home,23:00,17.0,127.1
0.514,0.245,54,personal,home,,-1,46.5
0.228,0.419,82,personal,home,,-1,62.2
0.576,0.696,41,work,office,12:30,6.5,55.2
0.343,0.482,21,errand,home,19:45,6.75,14.6
0.232,0.503,88,study,cafe,,-1,92.1
0.671,1.0,31,work,office,,-1,59.3
0.351,0.546,71,personal,store,,-1,65.6
0.442,0.328,112,work,cafe,21:45,3.75,135.6
0.532,0.146,66,personal,store,22:18,0.3,0.0
0.277,0.317,29,personal,home,,-1,23.9
0.908,0.65,113,social,outdoor,,-1,174.8
0.318,0.828,23,health,outdoor,,-1,53.9
0.282,0.795,37,health,outdoor,,-1,72.9
0.542,0.221,72,social,outdoor,19:30,0.5,74.3
0.388,0.362,67,work,cafe,,-1,81.9
0.531,0.337,132,social,home,,-1,137.7
0.39,0.328,64,personal,cafe,18:18,0.3,0.0
0.416,0.48,27,errand,outdoor,,-1,51.2
0.251,0.42,71,study,cafe,12:15,4.25,71.8
0.305,0.605,15,errand,home,17:45,2.75,12.0
0.821,0.399,76,social,cafe,,-1,106.6
0.905,0.787,115,work,office,,-1,185.5
0.455,0.447,12,errand,home,,-1,13.1
0.277,0.7,76,personal,home,09:00,0.0,0.0
0.373,0.267,127,social,cafe,16:30,6.5,135.5
0.462,0.497,36,errand,home,21:00,0.0,0.0
0.669,0.092,53,personal,cafe,,-1,57.4
0.699,0.878,86,work,home,21:45,14.75,115.5
0.905,0.883,63,work,cafe,,-1,102.7
0.343,0.35,154,social,cafe,,-1,167.4
0.505,0.444,21,personal,cafe,12:45,1.75,22.6
0.495,0.851,54,health,outdoor,,-1,89.2
0.777,0.547,41,health,gym,23:15,3.25,77.8
0.683,0.819,107,work,cafe,,-1,147.3
0.319,0.618,64,study,cafe,18:30,4.5,73.2
0.672,0.773,72,work,office,,-1,104.7
0.426,0.564,97,work,office,,-1,118.6
0.451,0.658,73,work,office,,-1,90.7
0.593,0.121,85,study,cafe,19:45,4.75,91.9
0.532,0.448,152,social,cafe,,-1,162.3
0.724,0.559,36,work,home,23:18,2.3,49.0
0.405,0.41,15,errand,store,,-1,25.6
0.501,0.916,59,work,office,22:30,6.5,86.9
0.314,0.625,81,study,cafe,17:15,8.25,89.8
0.021,0.245,16,personal,store,23:30,3.5,22.0
0.422,0.399,50,personal,cafe,,-1,48.2
0.045,0.374,80,personal,home,23:00,9.0,50.7
0.447,0.238,27,personal,cafe,,-1,28.5
0.41,0.459,77,work,office,,-1,98.0
0.612,0.379,44,personal,cafe,,-1,50.6
0.568,0.632,56,health,home,,-1,57.8
0.488,0.773,42,health,home,14:00,5.0,56.7
0.462,0.812,58,work,cafe,19:15,0.25,0.0
1.0,0.529,80,study,cafe,,-1,125.6
0.299,1.0,52,work,cafe,,-1,78.1
0.528,0.67,103,work,office,21:30,0.5,0.0
0.623,0.44,50,personal,store,19:30,8.5,57.0
0.133,0.355,53,personal,store,,-1,50.5
0.238,0.463,163,social,outdoor,22:00,0.0,0.0
0.561,0.655,63,work,home,23:00,1.0,59.7
0.112,0.967,28,errand,store,,-1,32.5
0.688,0.435,47,health,gym,13:15,5.25,82.4
0.427,0.116,19,personal,home,,-1,17.4
0.293,0.768,31,errand,outdoor,,-1,55.0
0.803,0.659,29,health,gym,,-1,64.2
0.27,0.182,97,study,cafe,,-1,99.9
0.199,0.299,44,errand,outdoor,18:15,7.25,62.4
0.354,0.563,126,social,cafe,18:15,2.25,144.3
0.275,0.463,23,errand,store,,-1,28.5
0.405,0.565,33,work,cafe,20:15,7.25,47.2
0.097,0.518,75,personal,cafe,19:45,6.75,60.0
0.232,0.385,54,personal,cafe,,-1,56.4
0.577,0.582,114,work,home,,-1,116.7
0.696,0.531,47,work,office,,-1,66.3
0.324,0.624,72,personal,store,20:45,1.75,65.9
0.546,0.686,25,health,home,14:18,7.3,28.6
0.595,0.216,74,work,cafe,,-1,83.6
0.491,0.418,84,social,cafe,,-1,97.8
0.235,0.653,81,personal,store,,-1,77.3
0.843,0.815,30,health,gym,12:30,2.5,61.9
0.302,0.554,83,personal,home,14:30,3.5,71.3
0.257,0.506,47,health,gym,,-1,75.1
0.44,0.769,23,health,outdoor,,-1,55.2
0.419,0.763,54,health,outdoor,11:18,1.3,86.9
0.739,0.674,151,social,home,,-1,164.3
0.0,0.382,13,errand,outdoor,,-1,30.7
0.626,0.622,120,work,cafe,,-1,136.4
0.612,0.425,88,study,home,,-1,95.9
0.404,0.683,44,health,gym,23:00,1.0,70.0
0.02,0.543,40,errand,home,20:45,13.75,33.7
0.0,0.37,20,errand,home,,-1,12.5
0.668,0.617,102,study,office,22:45,16.75,131.4
0.463,0.383,56,personal,home,11:30,5.5,48.9
0.596,0.373,83,personal,store,13:30,4.5,86.7
0.221,0.543,27,personal,home,21:15,7.25,18.9
0.596,0.9,42,work,office,,-1,63.8
0.409,0.375,73,work,office,,-1,93.9
0.79,0.604,23,health,gym,17:30,2.5,46.9
0.542,0.359,111,social,home,,-1,113.5
0.741,0.607,59,study,office,,-1,84.4
0.0,0.765,77,social,cafe,22:30,7.5,61.2
0.576,0.392,85,personal,cafe,,-1,81.7
0.404,0.773,32,work,home,,-1,33.9
0.377,0.545,14,errand,store,,-1,18.5
0.467,0.232,42,errand,outdoor,21:15,7.25,74.1
0.552,0.473,35,study,office,,-1,53.6
0.305,0.45,77,social,outdoor,,-1,102.9
0.302,0.653,57,work,office,13:15,6.25,76.3
0.536,0.527,86,work,home,,-1,96.1
0.0,0.313,33,errand,outdoor,,-1,46.7
0.594,0.447,40,study,office,13:18,5.3,59.6
0.22,0.5,107,social,outdoor,19:18,13.3,117.9
0.965,0.474,28,health,gym,20:18,1.3,64.1
0.731,0.489,40,work,cafe,,-1,60.7
0.404,0.398,21,health,home,22:15,8.25,25.7
0.217,0.883,47,study,home,,-1,51.8
0.738,0.438,32,health,home,,-1,43.4
0.269,0.396,80,social,outdoor,11:00,4.0,104.2
0.537,0.679,123,social,cafe,,-1,132.2
0.572,0.652,54,work,home,22:45,6.75,55.4
0.089,0.493,16,personal,store,,-1,17.4
0.336,0.574,94,work,cafe,,-1,101.9
0.579,0.55,58,personal,cafe,21:15,14.25,57.9
0.567,0.137,30,errand,outdoor,,-1,51.6
0.0,1.0,37,errand,store,20:15,12.25,41.9
0.258,0.261,86,personal,home,22:18,7.3,71.8
0.801,0.766,98,work,cafe,,-1,145.9
0.251,0.306,50,personal,store,,-1,46.8
0.0,0.446,73,personal,cafe,,-1,55.9
0.651,0.988,106,work,office,22:00,1.0,119.2
0.533,0.472,99,work,cafe,14:00,6.0,120.8
0.316,0.252,30,personal,home,20:15,8.25,25.8
0.379,1.0,81,work,home,15:15,1.25,90.7
0.173,0.677,84,personal,cafe,21:30,7.5,72.0
0.038,0.211,32,work,home,11:18,0.3,18.6
0.018,0.601,20,personal,home,,-1,18.8
0.726,0.455,55,health,outdoor,,-1,96.8
0.74,0.692,98,work,cafe,,-1,137.2
0.596,0.548,85,study,home,21:18,5.3,89.8
0.152,0.016,128,social,outdoor,,-1,134.1
0.313,0.23,28,errand,outdoor,,-1,56.1
0.228,0.202,29,personal,store,,-1,26.8
0.578,0.316,62,work,cafe,,-1,74.6
0.405,0.447,101,study,office,16:18,0.3,0.0
0.39,0.638,72,study,office,08:30,2.5,92.4
0.187,0.604,87,personal,home,21:45,6.75,64.1
0.0,0.588,16,errand,outdoor,,-1,39.4
0.182,0.448,16,errand,home,,-1,8.7
0.592,0.094,94,social,home,,-1,81.5
0.116,0.86,108,work,cafe,09:15,3.25,121.2
0.401,0.61,111,study,office,,-1,138.2
0.39,0.275,164,social,cafe,16:00,6.0,173.0
0.741,0.79,18,personal,store,18:18,1.3,29.8
0.0,0.576,18,personal,cafe,23:30,3.5,18.4
0.049,0.096,42,errand,home,,-1,26.3
0.0,0.021,17,errand,home,,-1,8.4
0.47,0.748,57,work,office,,-1,77.0
0.202,0.371,38,personal,home,20:30,2.5,30.6
0.243,0.324,33,errand,outdoor,21:18,0.3,42.4
0.625,0.683,46,work,office,22:18,13.3,69.2
0.402,0.264,90,study,office,,-1,104.0
0.689,0.265,135,social,outdoor,22:45,1.75,162.4
0.605,0.491,87,work,office,,-1,108.7
0.668,0.15,122,social,cafe,22:45,9.75,126.6
0.631,0.599,71,social,outdoor,22:00,1.0,90.2
0.4,0.338,88,work,cafe,15:18,9.3,104.7
0.585,0.168,82,personal,home,18:30,4.5,61.9
0.471,0.167,80,social,outdoor,,-1,108.3
0.879,0.866,97,work,office,,-1,161.1
0.681,0.81,60,health,home,,-1,72.6
0.479,0.527,63,personal,home,,-1,56.3
0.707,0.456,108,study,home,21:45,2.75,119.3
0.483,0.316,15,errand,store,20:45,0.75,22.3
0.308,0.611,44,personal,cafe,22:00,0.0,0.0
0.281,0.706,96,work,office,,-1,109.2
0.683,0.655,39,work,office,,-1,65.7
0.822,0.626,48,health,outdoor,15:30,6.5,94.3
0.526,0.615,38,work,cafe,19:45,3.75,48.6
0.656,0.531,20,health,outdoor,20:18,8.3,49.0
0.606,0.329,115,study,home,12:30,6.5,122.0
0.649,0.732,55,health,outdoor,22:18,2.3,86.4
0.322,0.36,89,personal,cafe,,-1,79.8
0.592,0.524,92,work,home,11:45,0.75,78.1
0.612,0.251,62,personal,home,,-1,51.7
0.439,0.486,48,work,home,12:30,1.5,53.4
0.799,0.518,64,study,office,,-1,97.5
0.0,0.564,148,social,home,,-1,114.1
0.612,0.733,64,personal,home,17:15,3.25,59.9
0.343,0.06,23,errand,home,20:00,4.0,19.5
0.724,0.263,39,personal,home,,-1,38.1
0.308,0.059,39,study,office,12:18,4.3,49.6
0.671,0.738,117,study,home,,-1,134.7
0.364,0.201,106,social,home,,-1,97.0
0.569,0.44,120,study,office,,-1,131.8
0.288,0.886,32,personal,home,,-1,33.9
0.881,0.494,105,study,office,,-1,163.4
0.296,0.978,56,study,home,19:15,1.25,69.3
0.575,0.353,68,work,office,15:00,0.0,0.0
0.303,0.593,93,study,cafe,19:18,2.3,103.4
0.194,0.523,60,personal,home,14:15,2.25,51.4
0.707,0.053,17,personal,home,14:45,0.75,11.8
